repo,sha,parent,child,lic_parent,lic_child
apache/airflow,,openapi-merge,ts-is-present,MIT,MIT
apache/airflow,,is-core-module,hasown,unknown,MIT
apache/airflow,,chart.js,@kurkle/color,unknown,MIT
apache/airflow,,react-json-view,react-base16-styling,unknown,unknown
apache/airflow,,react-json-view,flux,unknown,BSD-3-Clause
apache/airflow,,react-json-view,react-lifecycles-compat,unknown,MIT
apache/airflow,,react-json-view,react-textarea-autosize,unknown,unknown
apache/airflow,,react-json-view,react,unknown,MIT
apache/airflow,,react-json-view,react-dom,unknown,MIT
apache/airflow,,flux,fbemitter,BSD-3-Clause,unknown
apache/airflow,,flux,fbjs,BSD-3-Clause,MIT
apache/airflow,,flux,react,BSD-3-Clause,MIT
apache/airflow,,@types/d3-transition,@types/d3-selection,unknown,MIT
apache/airflow,,stringify-entities,character-entities-html4,unknown,MIT
apache/airflow,,stringify-entities,character-entities-legacy,unknown,MIT
apache/airflow,,color-convert,color-name,unknown,MIT
apache/airflow,,eslint-plugin-react,estraverse,unknown,BSD-2-Clause
apache/airflow,,eslint-plugin-react,array.prototype.tosorted,unknown,unknown
apache/airflow,,eslint-plugin-react,resolve,unknown,MIT
apache/airflow,,eslint-plugin-react,hasown,unknown,MIT
apache/airflow,,eslint-plugin-react,array-includes,unknown,MIT
apache/airflow,,eslint-plugin-react,doctrine,unknown,unknown
apache/airflow,,eslint-plugin-react,semver,unknown,ISC
apache/airflow,,eslint-plugin-react,array.prototype.findlast,unknown,MIT
apache/airflow,,eslint-plugin-react,string.prototype.repeat,unknown,MIT
apache/airflow,,eslint-plugin-react,object.fromentries,unknown,unknown
apache/airflow,,eslint-plugin-react,minimatch,unknown,ISC
apache/airflow,,eslint-plugin-react,jsx-ast-utils,unknown,MIT
apache/airflow,,eslint-plugin-react,prop-types,unknown,MIT
apache/airflow,,eslint-plugin-react,object.entries,unknown,MIT
apache/airflow,,eslint-plugin-react,object.values,unknown,MIT
apache/airflow,,eslint-plugin-react,string.prototype.matchall,unknown,unknown
apache/airflow,,eslint-plugin-react,es-iterator-helpers,unknown,MIT
apache/airflow,,eslint-plugin-react,array.prototype.flatmap,unknown,MIT
apache/airflow,,eslint-plugin-react,eslint,unknown,MIT
apache/airflow,,array-includes,get-intrinsic,MIT,MIT
apache/airflow,,array-includes,define-properties,MIT,MIT
apache/airflow,,array-includes,es-object-atoms,MIT,MIT
apache/airflow,,array-includes,is-string,MIT,unknown
apache/airflow,,array-includes,es-abstract,MIT,MIT
apache/airflow,,array-includes,call-bind,MIT,MIT
apache/airflow,,array-includes,math-intrinsics,MIT,MIT
apache/airflow,,array-includes,call-bound,MIT,MIT
apache/airflow,,array.prototype.findlast,es-errors,MIT,MIT
apache/airflow,,array.prototype.findlast,define-properties,MIT,MIT
apache/airflow,,array.prototype.findlast,es-object-atoms,MIT,MIT
apache/airflow,,array.prototype.findlast,es-abstract,MIT,MIT
apache/airflow,,array.prototype.findlast,call-bind,MIT,MIT
apache/airflow,,array.prototype.findlast,es-shim-unscopables,MIT,unknown
apache/airflow,,string.prototype.repeat,define-properties,MIT,MIT
apache/airflow,,string.prototype.repeat,es-abstract,MIT,MIT
apache/airflow,,jsx-ast-utils,array-includes,MIT,MIT
apache/airflow,,jsx-ast-utils,object.values,MIT,MIT
apache/airflow,,jsx-ast-utils,object.assign,MIT,MIT
apache/airflow,,jsx-ast-utils,array.prototype.flat,MIT,unknown
apache/airflow,,object.entries,define-properties,MIT,MIT
apache/airflow,,object.entries,es-object-atoms,MIT,MIT
apache/airflow,,object.entries,call-bound,MIT,MIT
apache/airflow,,object.entries,call-bind,MIT,MIT
apache/airflow,,object.values,define-properties,MIT,MIT
apache/airflow,,object.values,es-object-atoms,MIT,MIT
apache/airflow,,object.values,call-bound,MIT,MIT
apache/airflow,,object.values,call-bind,MIT,MIT
apache/airflow,,es-iterator-helpers,es-errors,MIT,MIT
apache/airflow,,es-iterator-helpers,has-symbols,MIT,MIT
apache/airflow,,es-iterator-helpers,function-bind,MIT,MIT
apache/airflow,,es-iterator-helpers,gopd,MIT,MIT
apache/airflow,,es-iterator-helpers,has-property-descriptors,MIT,unknown
apache/airflow,,es-iterator-helpers,get-intrinsic,MIT,MIT
apache/airflow,,es-iterator-helpers,define-properties,MIT,MIT
apache/airflow,,es-iterator-helpers,globalthis,MIT,unknown
apache/airflow,,es-iterator-helpers,es-set-tostringtag,MIT,unknown
apache/airflow,,es-iterator-helpers,call-bound,MIT,MIT
apache/airflow,,es-iterator-helpers,internal-slot,MIT,MIT
apache/airflow,,es-iterator-helpers,es-abstract,MIT,MIT
apache/airflow,,es-iterator-helpers,iterator.prototype,MIT,unknown
apache/airflow,,es-iterator-helpers,call-bind,MIT,MIT
apache/airflow,,es-iterator-helpers,safe-array-concat,MIT,MIT
apache/airflow,,es-iterator-helpers,has-proto,MIT,unknown
apache/airflow,,array.prototype.flatmap,define-properties,MIT,MIT
apache/airflow,,array.prototype.flatmap,es-abstract,MIT,MIT
apache/airflow,,array.prototype.flatmap,call-bind,MIT,MIT
apache/airflow,,array.prototype.flatmap,es-shim-unscopables,MIT,unknown
apache/airflow,,eslint-plugin-perfectionist,natural-orderby,unknown,MIT
apache/airflow,,eslint-plugin-perfectionist,@typescript-eslint/types,unknown,MIT
apache/airflow,,eslint-plugin-perfectionist,eslint,unknown,MIT
apache/airflow,,eslint-plugin-perfectionist,@typescript-eslint/utils,unknown,MIT
apache/airflow,,combined-stream,delayed-stream,unknown,MIT
apache/airflow,,zod-to-json-schema,zod,ISC,MIT
apache/airflow,,eventsource,eventsource-parser,MIT,MIT
apache/airflow,,array.prototype.flat,define-properties,unknown,MIT
apache/airflow,,array.prototype.flat,es-abstract,unknown,MIT
apache/airflow,,array.prototype.flat,call-bind,unknown,MIT
apache/airflow,,array.prototype.flat,es-shim-unscopables,unknown,unknown
apache/airflow,,style-to-object,inline-style-parser,unknown,MIT
apache/airflow,,@types/d3-zoom,@types/d3-interpolate,unknown,unknown
apache/airflow,,@types/d3-zoom,@types/d3-selection,unknown,MIT
apache/airflow,,mdast-util-gfm-autolink-literal,ccount,unknown,MIT
apache/airflow,,mdast-util-gfm-autolink-literal,@types/mdast,unknown,MIT
apache/airflow,,mdast-util-gfm-autolink-literal,micromark-util-character,unknown,MIT
apache/airflow,,mdast-util-gfm-autolink-literal,devlop,unknown,MIT
apache/airflow,,mdast-util-gfm-autolink-literal,mdast-util-find-and-replace,unknown,unknown
apache/airflow,,react-icons,react,unknown,MIT
apache/airflow,,object.assign,has-symbols,MIT,MIT
apache/airflow,,object.assign,define-properties,MIT,MIT
apache/airflow,,object.assign,object-keys,MIT,MIT
apache/airflow,,object.assign,es-object-atoms,MIT,MIT
apache/airflow,,object.assign,call-bound,MIT,MIT
apache/airflow,,object.assign,call-bind,MIT,MIT
apache/airflow,,typescript-eslint,typescript,unknown,Apache-2.0
apache/airflow,,typescript-eslint,@typescript-eslint/parser,unknown,unknown
apache/airflow,,typescript-eslint,eslint,unknown,MIT
apache/airflow,,typescript-eslint,@typescript-eslint/eslint-plugin,unknown,MIT
apache/airflow,,typescript-eslint,@typescript-eslint/utils,unknown,MIT
apache/airflow,,typescript-eslint,@typescript-eslint/typescript-estree,unknown,unknown
apache/airflow,,@typescript-eslint/eslint-plugin,natural-compare,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,graphemer,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,ignore,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,ts-api-utils,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,@eslint-community/regexpp,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,typescript,MIT,Apache-2.0
apache/airflow,,@typescript-eslint/eslint-plugin,@typescript-eslint/scope-manager,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,@typescript-eslint/parser,MIT,unknown
apache/airflow,,@typescript-eslint/eslint-plugin,eslint,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,@typescript-eslint/visitor-keys,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,@typescript-eslint/type-utils,MIT,MIT
apache/airflow,,@typescript-eslint/eslint-plugin,@typescript-eslint/utils,MIT,MIT
apache/airflow,,data-view-byte-length,es-errors,MIT,MIT
apache/airflow,,data-view-byte-length,call-bound,MIT,MIT
apache/airflow,,data-view-byte-length,is-data-view,MIT,MIT
apache/airflow,,get-symbol-description,es-errors,MIT,MIT
apache/airflow,,get-symbol-description,get-intrinsic,MIT,MIT
apache/airflow,,get-symbol-description,call-bound,MIT,MIT
apache/airflow,,set-proto,es-errors,MIT,MIT
apache/airflow,,set-proto,dunder-proto,MIT,MIT
apache/airflow,,set-proto,es-object-atoms,MIT,MIT
apache/airflow,,array-buffer-byte-length,call-bound,MIT,MIT
apache/airflow,,array-buffer-byte-length,is-array-buffer,MIT,unknown
apache/airflow,,typed-array-byte-length,gopd,MIT,MIT
apache/airflow,,typed-array-byte-length,call-bind,MIT,MIT
apache/airflow,,typed-array-byte-length,is-typed-array,MIT,MIT
apache/airflow,,typed-array-byte-length,for-each,MIT,MIT
apache/airflow,,typed-array-byte-length,has-proto,MIT,unknown
apache/airflow,,safe-array-concat,has-symbols,MIT,MIT
apache/airflow,,safe-array-concat,isarray,MIT,MIT
apache/airflow,,safe-array-concat,get-intrinsic,MIT,MIT
apache/airflow,,safe-array-concat,call-bound,MIT,MIT
apache/airflow,,safe-array-concat,call-bind,MIT,MIT
apache/airflow,,string.prototype.trimend,define-properties,MIT,MIT
apache/airflow,,string.prototype.trimend,es-object-atoms,MIT,MIT
apache/airflow,,string.prototype.trimend,call-bound,MIT,MIT
apache/airflow,,string.prototype.trimend,call-bind,MIT,MIT
apache/airflow,,es-to-primitive,is-callable,MIT,MIT
apache/airflow,,es-to-primitive,is-symbol,MIT,MIT
apache/airflow,,es-to-primitive,is-date-object,MIT,MIT
apache/airflow,,arraybuffer.prototype.slice,es-errors,MIT,MIT
apache/airflow,,arraybuffer.prototype.slice,get-intrinsic,MIT,MIT
apache/airflow,,arraybuffer.prototype.slice,define-properties,MIT,MIT
apache/airflow,,arraybuffer.prototype.slice,es-abstract,MIT,MIT
apache/airflow,,arraybuffer.prototype.slice,array-buffer-byte-length,MIT,MIT
apache/airflow,,arraybuffer.prototype.slice,call-bind,MIT,MIT
apache/airflow,,arraybuffer.prototype.slice,is-array-buffer,MIT,unknown
apache/airflow,,safe-push-apply,es-errors,MIT,MIT
apache/airflow,,safe-push-apply,isarray,MIT,MIT
apache/airflow,,own-keys,get-intrinsic,MIT,MIT
apache/airflow,,own-keys,object-keys,MIT,MIT
apache/airflow,,own-keys,safe-push-apply,MIT,MIT
apache/airflow,,scheduler,loose-envify,unknown,MIT
apache/airflow,,micromark-extension-gfm-task-list-item,micromark-factory-space,unknown,MIT
apache/airflow,,micromark-extension-gfm-task-list-item,micromark-util-symbol,unknown,MIT
apache/airflow,,micromark-extension-gfm-task-list-item,micromark-util-character,unknown,MIT
apache/airflow,,micromark-extension-gfm-task-list-item,devlop,unknown,MIT
apache/airflow,,micromark-extension-gfm-task-list-item,micromark-util-types,unknown,MIT
apache/airflow,,@visx/vendor,d3-format,unknown,ISC
apache/airflow,,@visx/vendor,d3-time,unknown,ISC
apache/airflow,,@visx/vendor,@types/d3-time-format,unknown,MIT
apache/airflow,,@visx/vendor,@types/d3-delaunay,unknown,MIT
apache/airflow,,@visx/vendor,@types/d3-scale,unknown,unknown
apache/airflow,,@visx/vendor,d3-delaunay,unknown,ISC
apache/airflow,,@visx/vendor,@types/d3-color,unknown,MIT
apache/airflow,,@visx/vendor,@types/d3-array,unknown,MIT
apache/airflow,,@visx/vendor,d3-scale,unknown,unknown
apache/airflow,,@visx/vendor,d3-array,unknown,ISC
apache/airflow,,@visx/vendor,@types/d3-geo,unknown,unknown
apache/airflow,,@visx/vendor,d3-time-format,unknown,ISC
apache/airflow,,@visx/vendor,@types/d3-format,unknown,MIT
apache/airflow,,@visx/vendor,d3-color,unknown,ISC
apache/airflow,,@visx/vendor,@types/d3-time,unknown,MIT
apache/airflow,,@visx/vendor,@types/d3-interpolate,unknown,unknown
apache/airflow,,@visx/vendor,internmap,unknown,ISC
apache/airflow,,@visx/vendor,d3-interpolate,unknown,ISC
apache/airflow,,@visx/vendor,d3-geo,unknown,unknown
apache/airflow,,d3-delaunay,delaunator,ISC,unknown
apache/airflow,,@emotion/babel-plugin,@emotion/serialize,unknown,MIT
apache/airflow,,@emotion/babel-plugin,source-map,unknown,BSD-3-Clause
apache/airflow,,@emotion/babel-plugin,stylis,unknown,MIT
apache/airflow,,@emotion/babel-plugin,@emotion/memoize,unknown,MIT
apache/airflow,,@emotion/babel-plugin,find-root,unknown,MIT
apache/airflow,,@emotion/babel-plugin,convert-source-map,unknown,MIT
apache/airflow,,@emotion/babel-plugin,@emotion/hash,unknown,MIT
apache/airflow,,@emotion/babel-plugin,babel-plugin-macros,unknown,MIT
apache/airflow,,@emotion/babel-plugin,escape-string-regexp,unknown,MIT
apache/airflow,,@emotion/babel-plugin,@babel/runtime,unknown,MIT
apache/airflow,,@emotion/babel-plugin,@babel/helper-module-imports,unknown,MIT
apache/airflow,,babel-plugin-macros,cosmiconfig,MIT,unknown
apache/airflow,,babel-plugin-macros,@babel/runtime,MIT,MIT
apache/airflow,,babel-plugin-macros,resolve,MIT,MIT
apache/airflow,,@babel/helper-module-imports,@babel/types,MIT,unknown
apache/airflow,,@babel/helper-module-imports,@babel/traverse,MIT,unknown
apache/airflow,,fill-range,to-regex-range,MIT,unknown
apache/airflow,,to-regex-range,is-number,unknown,MIT
apache/airflow,,micromark-extension-gfm-autolink-literal,micromark-util-symbol,unknown,MIT
apache/airflow,,micromark-extension-gfm-autolink-literal,micromark-util-character,unknown,MIT
apache/airflow,,micromark-extension-gfm-autolink-literal,micromark-util-sanitize-uri,unknown,MIT
apache/airflow,,micromark-extension-gfm-autolink-literal,micromark-util-types,unknown,MIT
apache/airflow,,router,path-to-regexp,unknown,MIT
apache/airflow,,router,is-promise,unknown,MIT
apache/airflow,,router,depd,unknown,MIT
apache/airflow,,router,parseurl,unknown,MIT
apache/airflow,,router,debug,unknown,MIT
apache/airflow,,proxy-addr,forwarded,unknown,MIT
apache/airflow,,proxy-addr,ipaddr.js,unknown,MIT
apache/airflow,,delaunator,robust-predicates,unknown,Unlicense
apache/airflow,,mlly,ufo,unknown,MIT
apache/airflow,,mlly,pathe,unknown,MIT
apache/airflow,,mlly,pkg-types,unknown,MIT
apache/airflow,,mlly,acorn,unknown,MIT
apache/airflow,,pkg-types,pathe,MIT,MIT
apache/airflow,,pkg-types,mlly,MIT,unknown
apache/airflow,,pkg-types,confbox,MIT,BSD-3-Clause AND MIT
apache/airflow,,mdast-util-gfm-strikethrough,mdast-util-to-markdown,MIT,MIT
apache/airflow,,mdast-util-gfm-strikethrough,mdast-util-from-markdown,MIT,MIT
apache/airflow,,mdast-util-gfm-strikethrough,@types/mdast,MIT,MIT
apache/airflow,,mdast-util-gfm-table,mdast-util-to-markdown,MIT,MIT
apache/airflow,,mdast-util-gfm-table,mdast-util-from-markdown,MIT,MIT
apache/airflow,,mdast-util-gfm-table,@types/mdast,MIT,MIT
apache/airflow,,mdast-util-gfm-table,markdown-table,MIT,MIT
apache/airflow,,mdast-util-gfm-table,devlop,MIT,MIT
apache/airflow,,mdast-util-gfm-footnote,mdast-util-to-markdown,MIT,MIT
apache/airflow,,mdast-util-gfm-footnote,mdast-util-from-markdown,MIT,MIT
apache/airflow,,mdast-util-gfm-footnote,@types/mdast,MIT,MIT
apache/airflow,,mdast-util-gfm-footnote,micromark-util-normalize-identifier,MIT,MIT
apache/airflow,,mdast-util-gfm-footnote,devlop,MIT,MIT
apache/airflow,,@babel/template,@babel/parser,MIT,MIT
apache/airflow,,@babel/template,@babel/types,MIT,unknown
apache/airflow,,@babel/template,@babel/code-frame,MIT,MIT
apache/airflow,,serve-static,escape-html,MIT,MIT
apache/airflow,,serve-static,encodeurl,MIT,MIT
apache/airflow,,serve-static,parseurl,MIT,MIT
apache/airflow,,serve-static,send,MIT,MIT
apache/airflow,,content-disposition,safe-buffer,MIT,MIT
apache/airflow,,send,ms,MIT,MIT
apache/airflow,,send,escape-html,MIT,MIT
apache/airflow,,send,encodeurl,MIT,MIT
apache/airflow,,send,statuses,MIT,MIT
apache/airflow,,send,on-finished,MIT,MIT
apache/airflow,,send,range-parser,MIT,MIT
apache/airflow,,send,etag,MIT,MIT
apache/airflow,,send,debug,MIT,MIT
apache/airflow,,send,http-errors,MIT,MIT
apache/airflow,,send,fresh,MIT,MIT
apache/airflow,,send,mime-types,MIT,unknown
apache/airflow,,finalhandler,escape-html,MIT,MIT
apache/airflow,,finalhandler,encodeurl,MIT,MIT
apache/airflow,,finalhandler,statuses,MIT,MIT
apache/airflow,,finalhandler,parseurl,MIT,MIT
apache/airflow,,finalhandler,on-finished,MIT,MIT
apache/airflow,,finalhandler,debug,MIT,MIT
apache/airflow,,@eslint/compat,eslint,unknown,MIT
apache/airflow,,rc9,defu,MIT,MIT
apache/airflow,,rc9,destr,MIT,MIT
apache/airflow,,giget,defu,MIT,MIT
apache/airflow,,giget,citty,MIT,unknown
apache/airflow,,giget,tar,MIT,ISC
apache/airflow,,giget,node-fetch-native,MIT,MIT
apache/airflow,,giget,pathe,MIT,MIT
apache/airflow,,giget,consola,MIT,MIT
apache/airflow,,giget,nypm,MIT,MIT
apache/airflow,,giget,ohash,MIT,MIT
apache/airflow,,read-pkg-up,type-fest,unknown,CC0-1.0 AND MIT
apache/airflow,,read-pkg-up,find-up,unknown,MIT
apache/airflow,,read-pkg-up,read-pkg,unknown,unknown
apache/airflow,,hoist-non-react-statics,react-is,BSD-3-Clause,MIT
apache/airflow,,promise,asap,unknown,MIT
apache/airflow,,react-innertext,react,unknown,MIT
apache/airflow,,react-innertext,@types/react,unknown,MIT
apache/airflow,,@vitejs/plugin-react-swc,vite,unknown,Apache-2.0 AND BSD-2-Clause AND BlueOak-1.0.0 AND CC0-1.0 AND ISC AND MIT
apache/airflow,,@vitejs/plugin-react-swc,@swc/core,unknown,unknown
apache/airflow,,@vitejs/plugin-react-swc,@rolldown/pluginutils,unknown,MIT
apache/airflow,,@tanstack/eslint-plugin-query,@typescript-eslint/utils,unknown,MIT
apache/airflow,,@tanstack/eslint-plugin-query,eslint,unknown,MIT
apache/airflow,,hastscript,hast-util-parse-selector,MIT,MIT
apache/airflow,,hastscript,comma-separated-tokens,MIT,MIT
apache/airflow,,hastscript,property-information,MIT,unknown
apache/airflow,,hastscript,space-separated-tokens,MIT,MIT
apache/airflow,,hastscript,@types/hast,MIT,MIT
apache/airflow,,@types/react-syntax-highlighter,@types/react,unknown,MIT
apache/airflow,,node-sql-parser,big-integer,unknown,LicenseRef-scancode-public-domain AND Unlicense
apache/airflow,,node-sql-parser,@types/pegjs,unknown,MIT
apache/airflow,,html-parse-stringify,void-elements,unknown,MIT
apache/airflow,,@typescript-eslint/type-utils,ts-api-utils,MIT,MIT
apache/airflow,,@typescript-eslint/type-utils,typescript,MIT,Apache-2.0
apache/airflow,,@typescript-eslint/type-utils,@typescript-eslint/typescript-estree,MIT,unknown
apache/airflow,,@typescript-eslint/type-utils,eslint,MIT,MIT
apache/airflow,,@typescript-eslint/type-utils,debug,MIT,MIT
apache/airflow,,@typescript-eslint/type-utils,@typescript-eslint/utils,MIT,MIT
apache/airflow,,@typescript-eslint/type-utils,@typescript-eslint/types,MIT,MIT
apache/airflow,,@7nohe/openapi-react-query-codegen,commander,unknown,MIT
apache/airflow,,@7nohe/openapi-react-query-codegen,ts-morph,unknown,MIT
apache/airflow,,@7nohe/openapi-react-query-codegen,glob,unknown,ISC
apache/airflow,,@7nohe/openapi-react-query-codegen,@hey-api/openapi-ts,unknown,unknown
apache/airflow,,@7nohe/openapi-react-query-codegen,typescript,unknown,Apache-2.0
apache/airflow,,ts-morph,@ts-morph/common,MIT,unknown
apache/airflow,,ts-morph,code-block-writer,MIT,MIT
apache/airflow,,is-builtin-module,builtin-modules,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,damerau-levenshtein,unknown,BSD-2-Clause
apache/airflow,,eslint-plugin-jsx-a11y,axobject-query,unknown,Apache-2.0
apache/airflow,,eslint-plugin-jsx-a11y,hasown,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,array-includes,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,ast-types-flow,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,emoji-regex,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,object.fromentries,unknown,unknown
apache/airflow,,eslint-plugin-jsx-a11y,language-tags,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,minimatch,unknown,ISC
apache/airflow,,eslint-plugin-jsx-a11y,jsx-ast-utils,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,axe-core,unknown,ISC AND MIT AND MPL-2.0
apache/airflow,,eslint-plugin-jsx-a11y,aria-query,unknown,unknown
apache/airflow,,eslint-plugin-jsx-a11y,safe-regex-test,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,array.prototype.flatmap,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,string.prototype.includes,unknown,MIT
apache/airflow,,eslint-plugin-jsx-a11y,eslint,unknown,MIT
apache/airflow,,language-tags,language-subtag-registry,MIT,CC0-1.0
apache/airflow,,string.prototype.includes,define-properties,MIT,MIT
apache/airflow,,string.prototype.includes,es-abstract,MIT,MIT
apache/airflow,,string.prototype.includes,call-bind,MIT,MIT
apache/airflow,,vite-plugin-css-injected-by-js,vite,unknown,Apache-2.0 AND BSD-2-Clause AND BlueOak-1.0.0 AND CC0-1.0 AND ISC AND MIT
apache/airflow,,react-hook-form,react,unknown,MIT
apache/airflow,,@floating-ui/dom,@floating-ui/utils,unknown,MIT
apache/airflow,,@floating-ui/dom,@floating-ui/core,unknown,unknown
apache/airflow,,keyv,json-buffer,unknown,MIT
apache/airflow,,keyv,@keyv/serialize,unknown,MIT
apache/airflow,,d3-transition,d3-dispatch,unknown,ISC
apache/airflow,,d3-transition,d3-selection,unknown,ISC
apache/airflow,,d3-transition,d3-ease,unknown,BSD-3-Clause
apache/airflow,,d3-transition,d3-timer,unknown,ISC
apache/airflow,,d3-transition,d3-color,unknown,ISC
apache/airflow,,d3-transition,d3-interpolate,unknown,ISC
apache/airflow,,whatwg-url,webidl-conversions,MIT,BSD-2-Clause
apache/airflow,,whatwg-url,tr46,MIT,MIT
apache/airflow,,react-i18next,@babel/runtime,unknown,MIT
apache/airflow,,react-i18next,typescript,unknown,Apache-2.0
apache/airflow,,react-i18next,html-parse-stringify,unknown,unknown
apache/airflow,,react-i18next,react,unknown,MIT
apache/airflow,,react-i18next,react-dom,unknown,MIT
apache/airflow,,react-i18next,i18next,unknown,MIT
apache/airflow,,i18next,@babel/runtime,MIT,MIT
apache/airflow,,i18next,typescript,MIT,Apache-2.0
apache/airflow,,react-markdown,mdast-util-to-hast,unknown,unknown
apache/airflow,,react-markdown,unified,unknown,unknown
apache/airflow,,react-markdown,remark-parse,unknown,unknown
apache/airflow,,react-markdown,@types/mdast,unknown,MIT
apache/airflow,,react-markdown,unist-util-visit,unknown,MIT
apache/airflow,,react-markdown,@types/hast,unknown,MIT
apache/airflow,,react-markdown,html-url-attributes,unknown,MIT
apache/airflow,,react-markdown,devlop,unknown,MIT
apache/airflow,,react-markdown,vfile,unknown,MIT
apache/airflow,,react-markdown,hast-util-to-jsx-runtime,unknown,unknown
apache/airflow,,react-markdown,remark-rehype,unknown,unknown
apache/airflow,,react-markdown,react,unknown,MIT
apache/airflow,,react-markdown,@types/react,unknown,MIT
apache/airflow,,react-chartjs-2,react,unknown,MIT
apache/airflow,,react-chartjs-2,chart.js,unknown,unknown
apache/airflow,,citty,consola,unknown,MIT
apache/airflow,,@types/react-transition-group,@types/react,unknown,MIT
apache/airflow,,regjsparser,jsesc,unknown,MIT
apache/airflow,,d3-zoom,d3-dispatch,unknown,ISC
apache/airflow,,d3-zoom,d3-selection,unknown,ISC
apache/airflow,,d3-zoom,d3-drag,unknown,unknown
apache/airflow,,d3-zoom,d3-transition,unknown,unknown
apache/airflow,,d3-zoom,d3-interpolate,unknown,ISC
apache/airflow,,micromark-extension-gfm-table,micromark-factory-space,unknown,MIT
apache/airflow,,micromark-extension-gfm-table,micromark-util-symbol,unknown,MIT
apache/airflow,,micromark-extension-gfm-table,micromark-util-character,unknown,MIT
apache/airflow,,micromark-extension-gfm-table,devlop,unknown,MIT
apache/airflow,,micromark-extension-gfm-table,micromark-util-types,unknown,MIT
apache/airflow,,tar,yallist,ISC,ISC
apache/airflow,,tar,fs-minipass,ISC,unknown
apache/airflow,,tar,minipass,ISC,ISC
apache/airflow,,tar,chownr,ISC,ISC
apache/airflow,,tar,mkdirp,ISC,MIT
apache/airflow,,tar,minizlib,ISC,unknown
apache/airflow,,nypm,ufo,MIT,MIT
apache/airflow,,nypm,citty,MIT,unknown
apache/airflow,,nypm,tinyexec,MIT,MIT
apache/airflow,,nypm,pathe,MIT,MIT
apache/airflow,,nypm,pkg-types,MIT,MIT
apache/airflow,,nypm,consola,MIT,MIT
apache/airflow,,nypm,execa,MIT,MIT
apache/airflow,,chartjs-plugin-annotation,chart.js,unknown,unknown
apache/airflow,,@types/d3-drag,@types/d3-selection,unknown,MIT
apache/airflow,,eslint-plugin-react-hooks,eslint,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,regexp-tree,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,clean-regexp,unknown,unknown
apache/airflow,,eslint-plugin-unicorn,esquery,unknown,BSD-3-Clause
apache/airflow,,eslint-plugin-unicorn,strip-indent,unknown,unknown
apache/airflow,,eslint-plugin-unicorn,indent-string,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,pluralize,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,semver,unknown,ISC
apache/airflow,,eslint-plugin-unicorn,ci-info,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,jsesc,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,@babel/helper-validator-identifier,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,@eslint-community/eslint-utils,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,eslint,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,regjsparser,unknown,unknown
apache/airflow,,eslint-plugin-unicorn,core-js-compat,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,globals,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,read-pkg-up,unknown,unknown
apache/airflow,,eslint-plugin-unicorn,is-builtin-module,unknown,unknown
apache/airflow,,eslint-plugin-unicorn,find-up-simple,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,change-case,unknown,MIT
apache/airflow,,eslint-plugin-unicorn,@eslint/plugin-kit,unknown,Apache-2.0
apache/airflow,,core-js-compat,browserslist,MIT,unknown
apache/airflow,,use-debounce,react,unknown,MIT
apache/airflow,,micromark-extension-gfm-footnote,micromark-factory-space,MIT,MIT
apache/airflow,,micromark-extension-gfm-footnote,micromark-util-symbol,MIT,MIT
apache/airflow,,micromark-extension-gfm-footnote,micromark-util-normalize-identifier,MIT,MIT
apache/airflow,,micromark-extension-gfm-footnote,micromark-util-character,MIT,MIT
apache/airflow,,micromark-extension-gfm-footnote,micromark-util-sanitize-uri,MIT,MIT
apache/airflow,,micromark-extension-gfm-footnote,devlop,MIT,MIT
apache/airflow,,micromark-extension-gfm-footnote,micromark-core-commonmark,MIT,MIT
apache/airflow,,micromark-extension-gfm-footnote,micromark-util-types,MIT,MIT
